id	reg	date_pass	tranche_age	nb_pass_suspit	nb_pass_tot	nb_hospit	nb_pass_h	nb_paas_f	nb_pass_tot_h	nb_pass_tot_f	nb_hospit_h	nb_hospit_f	nb_acte	nb_acte_tot	nb_acte_h	nb_acte_f	nb_acte_tot_h	nb_acte_tot_f
4903	84	2020-04-04	0	332.0	2531.0	146.0	156.0	176.0	1323.0	1208.0	84.0	62.0	136.0	920.0	57.0	79.0	376.0	541.0
4904	84	2020-04-04	A	2.0	363.0								13.0	131.0				
4905	84	2020-04-04	B	131.0	900.0	16.0							69.0	365.0				
4906	84	2020-04-04	C	85.0	583.0	34.0							27.0	184.0				
4907	84	2020-04-04	D	42.0	244.0	32.0							8.0	81.0				
4908	84	2020-04-04	E	72.0	441.0	64.0							19.0	159.0				
4909	93	2020-04-04	0	165.0	2056.0	102.0	75.0	90.0	1058.0	998.0	48.0	54.0	140.0	878.0	55.0	85.0	360.0	518.0
4910	93	2020-04-04	A		261.0								14.0	147.0				
4911	93	2020-04-04	B	44.0	699.0	11.0							76.0	324.0				
4912	93	2020-04-04	C	57.0	487.0	32.0							27.0	171.0				
4913	93	2020-04-04	D	24.0	208.0	21.0							8.0	73.0				
4914	93	2020-04-04	E	40.0	401.0	38.0							15.0	161.0				
4915	94	2020-04-04	0	10.0	121.0	5.0	3.0	7.0	61.0	60.0	2.0	3.0	18.0	56.0	8.0	10.0	23.0	33.0
4916	94	2020-04-04	A	1.0	14.0								3.0	12.0				
4917	94	2020-04-04	B	2.0	30.0								7.0	23.0				
4918	94	2020-04-04	C	3.0	37.0	1.0							6.0	9.0				
4919	94	2020-04-04	D	2.0	14.0	2.0								6.0				
4920	94	2020-04-04	E	2.0	26.0	2.0							2.0	6.0				
4921	01	2020-04-05	0	6.0	116.0	1.0	3.0	3.0	63.0	53.0	1.0							
4922	01	2020-04-05	A	3.0	13.0	1.0												
4923	01	2020-04-05	B		48.0													
4924	01	2020-04-05	C	2.0	28.0													
4925	01	2020-04-05	D	1.0	16.0													
4926	01	2020-04-05	E		11.0													
4927	02	2020-04-05	0										6.0	84.0	6.0		33.0	51.0
4928	02	2020-04-05	A											9.0				
4929	02	2020-04-05	B										2.0	22.0				
4930	02	2020-04-05	C										3.0	26.0				
4931	02	2020-04-05	D											9.0				
4932	02	2020-04-05	E										1.0	18.0				
4933	03	2020-04-05	0	3.0	120.0	1.0	1.0	2.0	64.0	56.0		1.0						
4934	03	2020-04-05	A		35.0													
4935	03	2020-04-05	B		52.0													
4936	03	2020-04-05	C	3.0	25.0	1.0												
4937	03	2020-04-05	D		3.0													
4938	03	2020-04-05	E		5.0													
4939	04	2020-04-05	0	6.0	269.0	5.0	2.0	4.0	156.0	113.0	1.0	4.0						
4940	04	2020-04-05	A		36.0													
4941	04	2020-04-05	B		95.0													
4942	04	2020-04-05	C	4.0	92.0	3.0												
4943	04	2020-04-05	D	1.0	25.0	1.0												
4944	04	2020-04-05	E	1.0	21.0	1.0												
4945	06	2020-04-05	0	13.0	93.0	4.0	7.0	6.0	48.0	45.0	3.0	1.0						
4946	06	2020-04-05	A		19.0													
4947	06	2020-04-05	B	10.0	54.0	2.0												
4948	06	2020-04-05	C	2.0	15.0	1.0												
4949	06	2020-04-05	D	1.0	3.0	1.0												
4950	06	2020-04-05	E		2.0													
4951	07	2020-04-05	0		9.0				5.0	4.0								
4952	07	2020-04-05	A		1.0													
4953	07	2020-04-05	B		3.0													
4954	07	2020-04-05	C		4.0													
4955	07	2020-04-05	D															
4956	07	2020-04-05	E		1.0													
4957	08	2020-04-05	0		13.0				9.0	4.0								
4958	08	2020-04-05	A		2.0													
4959	08	2020-04-05	B		6.0													
4960	08	2020-04-05	C		2.0													
4961	08	2020-04-05	D		1.0													
4962	08	2020-04-05	E		2.0													
4963	11	2020-04-05	0	812.0	3716.0	312.0	413.0	399.0	1956.0	1760.0	187.0	125.0	215.0	1230.0	89.0	125.0	511.0	716.0
4964	11	2020-04-05	A	7.0	527.0	3.0							15.0	182.0				
4965	11	2020-04-05	B	313.0	1491.0	53.0							89.0	441.0				
4966	11	2020-04-05	C	275.0	958.0	112.0							70.0	315.0				
4967	11	2020-04-05	D	89.0	282.0	51.0							21.0	108.0				
4968	11	2020-04-05	E	128.0	458.0	93.0							19.0	177.0				
4969	24	2020-04-05	0	64.0	777.0	17.0	22.0	42.0	402.0	375.0	8.0	9.0	29.0	234.0	8.0	21.0	93.0	141.0
4970	24	2020-04-05	A		114.0								5.0	38.0				
4971	24	2020-04-05	B	22.0	247.0	3.0							16.0	110.0				
4972	24	2020-04-05	C	20.0	201.0	4.0							5.0	49.0				
4973	24	2020-04-05	D	6.0	72.0	2.0							1.0	16.0				
4974	24	2020-04-05	E	16.0	143.0	8.0							2.0	20.0				
4975	27	2020-04-05	0	139.0	889.0	73.0	62.0	77.0	459.0	430.0	37.0	36.0	37.0	224.0	15.0	22.0	89.0	135.0
4976	27	2020-04-05	A	2.0	106.0	1.0							3.0	38.0				
4977	27	2020-04-05	B	49.0	309.0	13.0							21.0	94.0				
4978	27	2020-04-05	C	35.0	202.0	14.0							10.0	45.0				
4979	27	2020-04-05	D	17.0	102.0	13.0							2.0	14.0				
4980	27	2020-04-05	E	36.0	170.0	32.0							1.0	33.0				
4981	28	2020-04-05	0	69.0	1030.0	33.0	33.0	36.0	542.0	488.0	16.0	17.0	59.0	342.0	19.0	40.0	137.0	205.0
4982	28	2020-04-05	A		175.0								7.0	51.0				
4983	28	2020-04-05	B	29.0	374.0	7.0							36.0	156.0				
4984	28	2020-04-05	C	15.0	219.0	7.0							9.0	62.0				
4985	28	2020-04-05	D	9.0	109.0	6.0							3.0	20.0				
4986	28	2020-04-05	E	16.0	153.0	13.0							4.0	53.0				
4987	32	2020-04-05	0	196.0	1707.0	80.0	98.0	98.0	891.0	816.0	46.0	34.0	74.0	494.0	29.0	45.0	220.0	274.0
4988	32	2020-04-05	A	8.0	282.0	1.0							6.0	104.0				
4989	32	2020-04-05	B	69.0	635.0	11.0							40.0	219.0				
4990	32	2020-04-05	C	38.0	386.0	15.0							24.0	102.0				
4991	32	2020-04-05	D	29.0	152.0	21.0							1.0	31.0				
4992	32	2020-04-05	E	52.0	252.0	32.0							3.0	35.0				
4993	44	2020-04-05	0	194.0	1645.0	106.0	96.0	98.0	849.0	796.0	55.0	51.0	136.0	666.0	61.0	75.0	315.0	351.0
4994	44	2020-04-05	A	4.0	258.0	3.0							8.0	106.0				
4995	44	2020-04-05	B	50.0	513.0	11.0							81.0	296.0				
4996	44	2020-04-05	C	51.0	379.0	20.0							23.0	125.0				
4997	44	2020-04-05	D	36.0	192.0	25.0							12.0	51.0				
4998	44	2020-04-05	E	53.0	303.0	47.0							12.0	87.0				
4999	52	2020-04-05	0	114.0	907.0	69.0	55.0	59.0	479.0	428.0	36.0	33.0	62.0	440.0	27.0	35.0	179.0	261.0
5000	52	2020-04-05	A	1.0	179.0								6.0	96.0				
5001	52	2020-04-05	B	38.0	313.0	20.0							35.0	182.0				
5002	52	2020-04-05	C	30.0	174.0	11.0							15.0	74.0				
5003	52	2020-04-05	D	14.0	79.0	12.0							2.0	21.0				
5004	52	2020-04-05	E	31.0	162.0	26.0							4.0	67.0				
5005	53	2020-04-05	0	77.0	997.0	44.0	38.0	39.0	515.0	482.0	23.0	21.0	28.0	360.0	8.0	20.0	150.0	210.0
5006	53	2020-04-05	A		191.0								2.0	60.0				
5007	53	2020-04-05	B	28.0	322.0	10.0							16.0	155.0				
5008	53	2020-04-05	C	20.0	213.0	9.0							4.0	65.0				
5009	53	2020-04-05	D	6.0	85.0	3.0							3.0	22.0				
5010	53	2020-04-05	E	23.0	186.0	22.0							3.0	58.0				
5011	75	2020-04-05	0	170.0	1920.0	97.0	70.0	100.0	988.0	931.0	46.0	51.0	129.0	960.0	43.0	86.0	373.0	587.0
5012	75	2020-04-05	A	7.0	262.0	5.0							8.0	148.0				
5013	75	2020-04-05	B	52.0	611.0	17.0							77.0	439.0				
5014	75	2020-04-05	C	53.0	458.0	28.0							27.0	172.0				
5015	75	2020-04-05	D	17.0	195.0	8.0							3.0	70.0				
5016	75	2020-04-05	E	41.0	394.0	39.0							14.0	131.0				
5017	76	2020-04-05	0	144.0	1859.0	82.0	63.0	81.0	954.0	905.0	37.0	45.0	62.0	370.0	23.0	39.0	154.0	216.0
5018	76	2020-04-05	A	7.0	278.0	2.0							4.0	67.0				
5019	76	2020-04-05	B	43.0	647.0	11.0							39.0	157.0				
5020	76	2020-04-05	C	40.0	428.0	21.0							13.0	71.0				
5021	76	2020-04-05	D	16.0	185.0	13.0							2.0	25.0				
5022	76	2020-04-05	E	38.0	321.0	35.0							4.0	50.0				
5023	84	2020-04-05	0	273.0	2307.0	115.0	121.0	152.0	1180.0	1127.0	55.0	60.0	109.0	823.0	41.0	68.0	341.0	482.0
5024	84	2020-04-05	A	5.0	387.0	2.0							12.0	127.0				
5025	84	2020-04-05	B	108.0	817.0	10.0							55.0	318.0				
5026	84	2020-04-05	C	63.0	536.0	28.0							21.0	174.0				
5027	84	2020-04-05	D	31.0	190.0	19.0							3.0	63.0				
5028	84	2020-04-05	E	66.0	376.0	56.0							18.0	139.0				
5029	93	2020-04-05	0	168.0	1956.0	95.0	86.0	82.0	1015.0	941.0	54.0	41.0	111.0	739.0	38.0	73.0	288.0	451.0
5030	93	2020-04-05	A	2.0	265.0								13.0	111.0				
5031	93	2020-04-05	B	50.0	735.0	16.0							61.0	275.0				
5032	93	2020-04-05	C	42.0	419.0	20.0							24.0	168.0				
5033	93	2020-04-05	D	26.0	197.0	19.0							4.0	56.0				
5034	93	2020-04-05	E	48.0	340.0	40.0							9.0	129.0				
5035	94	2020-04-05	0	16.0	106.0	15.0	6.0	10.0	55.0	51.0	5.0	10.0	3.0	37.0	2.0	1.0	13.0	24.0
5036	94	2020-04-05	A	2.0	12.0	2.0							1.0	6.0				
5037	94	2020-04-05	B	3.0	40.0	3.0								13.0				
5038	94	2020-04-05	C	4.0	26.0	3.0								11.0				
5039	94	2020-04-05	D	1.0	8.0	1.0							1.0	3.0				
5040	94	2020-04-05	E	6.0	20.0	6.0							1.0	4.0				
5041	01	2020-04-06	0	8.0	144.0	4.0	4.0	4.0	62.0	82.0	2.0	2.0						
5042	01	2020-04-06	A	3.0	21.0	1.0												
5043	01	2020-04-06	B		50.0													
5044	01	2020-04-06	C	3.0	34.0	1.0												
5045	01	2020-04-06	D		15.0													
5046	01	2020-04-06	E	2.0	24.0	2.0												
5047	02	2020-04-06	0										2.0	102.0		2.0	40.0	62.0
5048	02	2020-04-06	A											10.0				
5049	02	2020-04-06	B											26.0				
5050	02	2020-04-06	C										2.0	28.0				
5051	02	2020-04-06	D											12.0				
5052	02	2020-04-06	E											26.0				
5053	03	2020-04-06	0	4.0	163.0	1.0	1.0	3.0	74.0	89.0		1.0						
5054	03	2020-04-06	A		29.0													
5055	03	2020-04-06	B	1.0	85.0													
5056	03	2020-04-06	C	2.0	38.0													
5057	03	2020-04-06	D	1.0	8.0	1.0												
5058	03	2020-04-06	E		3.0													
5059	04	2020-04-06	0	9.0	300.0	5.0	6.0	3.0	169.0	131.0	4.0	1.0						
5060	04	2020-04-06	A	1.0	51.0	1.0												
5061	04	2020-04-06	B		99.0													
5062	04	2020-04-06	C	7.0	71.0	3.0												
5063	04	2020-04-06	D		32.0													
5064	04	2020-04-06	E	1.0	47.0	1.0												
5065	06	2020-04-06	0	11.0	81.0	5.0	7.0	4.0	42.0	39.0	3.0	2.0						
5066	06	2020-04-06	A	2.0	21.0	2.0												
5067	06	2020-04-06	B	5.0	43.0	1.0												
5068	06	2020-04-06	C	3.0	15.0	1.0												
5069	06	2020-04-06	D	1.0	1.0	1.0												
5070	06	2020-04-06	E		1.0													
5071	07	2020-04-06	0		3.0				2.0	1.0								
5072	07	2020-04-06	A															
5073	07	2020-04-06	B		2.0													
5074	07	2020-04-06	C		1.0													
5075	07	2020-04-06	D															
5076	07	2020-04-06	E															
5077	08	2020-04-06	0		9.0				5.0	4.0								
5078	08	2020-04-06	A		1.0													
5079	08	2020-04-06	B		7.0													
5080	08	2020-04-06	C		1.0													
5081	08	2020-04-06	D															
5082	08	2020-04-06	E															
5083	11	2020-04-06	0	1308.0	4383.0	481.0	624.0	683.0	2243.0	2138.0	279.0	202.0	212.0	1076.0	99.0	113.0	457.0	619.0
5084	11	2020-04-06	A	10.0	520.0	3.0							9.0	131.0				
5085	11	2020-04-06	B	465.0	1608.0	55.0							98.0	389.0				
5086	11	2020-04-06	C	444.0	1197.0	133.0							72.0	273.0				
5087	11	2020-04-06	D	170.0	423.0	115.0							14.0	96.0				
5088	11	2020-04-06	E	219.0	633.0	175.0							18.0	184.0				
5089	24	2020-04-06	0	110.0	864.0	34.0	41.0	69.0	456.0	408.0	14.0	20.0	32.0	188.0	15.0	17.0	90.0	98.0
5090	24	2020-04-06	A		112.0									21.0				
5091	24	2020-04-06	B	36.0	290.0	5.0							23.0	101.0				
5092	24	2020-04-06	C	26.0	180.0	6.0							8.0	36.0				
5093	24	2020-04-06	D	20.0	99.0	10.0							1.0	9.0				
5094	24	2020-04-06	E	28.0	183.0	13.0								21.0				
5095	27	2020-04-06	0	230.0	1198.0	104.0	87.0	143.0	598.0	599.0	48.0	56.0	41.0	177.0	13.0	28.0	67.0	110.0
5096	27	2020-04-06	A	2.0	118.0								2.0	25.0				
5097	27	2020-04-06	B	67.0	343.0	18.0							25.0	78.0				
5098	27	2020-04-06	C	82.0	351.0	24.0							9.0	35.0				
5099	27	2020-04-06	D	27.0	147.0	19.0							4.0	19.0				
5100	27	2020-04-06	E	52.0	239.0	43.0							1.0	20.0				
5101	28	2020-04-06	0	94.0	1307.0	30.0	45.0	49.0	679.0	626.0	16.0	14.0	56.0	277.0	27.0	29.0	127.0	150.0
5102	28	2020-04-06	A	3.0	157.0								1.0	32.0				
5103	28	2020-04-06	B	30.0	422.0	10.0							39.0	145.0				
5104	28	2020-04-06	C	36.0	308.0	7.0							13.0	56.0				
5105	28	2020-04-06	D	9.0	168.0	4.0							2.0	17.0				
5106	28	2020-04-06	E	16.0	252.0	9.0							1.0	27.0				
5107	32	2020-04-06	0	295.0	1984.0	98.0	128.0	167.0	986.0	998.0	48.0	50.0	81.0	557.0	32.0	49.0	230.0	327.0
5108	32	2020-04-06	A	5.0	241.0	1.0							5.0	89.0				
5109	32	2020-04-06	B	94.0	700.0	17.0							50.0	291.0				
5110	32	2020-04-06	C	94.0	494.0	25.0							16.0	103.0				
5111	32	2020-04-06	D	37.0	221.0	18.0							4.0	32.0				
5112	32	2020-04-06	E	65.0	328.0	37.0							6.0	38.0				
5113	44	2020-04-06	0	366.0	2047.0	188.0	153.0	213.0	1050.0	997.0	98.0	90.0	116.0	543.0	60.0	55.0	245.0	297.0
5114	44	2020-04-06	A	4.0	275.0								1.0	63.0				
5115	44	2020-04-06	B	92.0	618.0	12.0							64.0	225.0				
5116	44	2020-04-06	C	118.0	494.0	50.0							31.0	124.0				
5117	44	2020-04-06	D	50.0	240.0	34.0							8.0	44.0				
5118	44	2020-04-06	E	102.0	420.0	92.0							12.0	85.0				
5119	52	2020-04-06	0	185.0	1109.0	91.0	75.0	110.0	555.0	554.0	46.0	45.0	41.0	320.0	23.0	18.0	159.0	161.0
5120	52	2020-04-06	A	4.0	154.0	3.0							5.0	40.0				
5121	52	2020-04-06	B	72.0	363.0	15.0							26.0	147.0				
5122	52	2020-04-06	C	43.0	277.0	22.0							6.0	63.0				
5123	52	2020-04-06	D	22.0	119.0	16.0								21.0				
5124	52	2020-04-06	E	44.0	196.0	35.0							4.0	49.0				
5125	53	2020-04-06	0	91.0	1251.0	50.0	37.0	54.0	624.0	627.0	25.0	25.0	12.0	229.0	3.0	9.0	95.0	134.0
5126	53	2020-04-06	A		177.0									23.0				
5127	53	2020-04-06	B	37.0	365.0	9.0							5.0	114.0				
5128	53	2020-04-06	C	23.0	266.0	17.0							3.0	40.0				
5129	53	2020-04-06	D	13.0	153.0	8.0							2.0	20.0				
5130	53	2020-04-06	E	18.0	290.0	16.0							2.0	32.0				
5131	75	2020-04-06	0	222.0	2231.0	111.0	104.0	118.0	1106.0	1125.0	56.0	55.0	85.0	770.0	34.0	51.0	322.0	448.0
5132	75	2020-04-06	A	4.0	237.0								6.0	113.0				
5133	75	2020-04-06	B	72.0	653.0	17.0							48.0	357.0				
5134	75	2020-04-06	C	68.0	555.0	27.0							24.0	148.0				
5135	75	2020-04-06	D	18.0	244.0	12.0							4.0	60.0				
5136	75	2020-04-06	E	60.0	542.0	55.0							3.0	92.0				
5137	76	2020-04-06	0	202.0	2177.0	99.0	82.0	120.0	1101.0	1076.0	40.0	59.0	38.0	249.0	20.0	18.0	105.0	144.0
5138	76	2020-04-06	A	8.0	241.0	4.0							1.0	36.0				
5139	76	2020-04-06	B	72.0	763.0	18.0							27.0	118.0				
5140	76	2020-04-06	C	51.0	524.0	20.0							8.0	56.0				
5141	76	2020-04-06	D	20.0	235.0	13.0							1.0	17.0				
5142	76	2020-04-06	E	51.0	413.0	44.0							1.0	22.0				
5143	84	2020-04-06	0	434.0	2801.0	175.0	197.0	237.0	1406.0	1395.0	89.0	86.0	125.0	648.0	63.0	62.0	303.0	345.0
5144	84	2020-04-06	A	9.0	385.0	1.0							4.0	72.0				
5145	84	2020-04-06	B	140.0	946.0	13.0							57.0	275.0				
5146	84	2020-04-06	C	130.0	663.0	45.0							31.0	131.0				
5147	84	2020-04-06	D	61.0	299.0	37.0							11.0	51.0				
5148	84	2020-04-06	E	94.0	508.0	79.0							22.0	119.0				
5149	93	2020-04-06	0	208.0	2124.0	128.0	89.0	119.0	1083.0	1041.0	67.0	61.0	82.0	647.0	32.0	50.0	253.0	394.0
5150	93	2020-04-06	A		281.0								6.0	89.0				
5151	93	2020-04-06	B	50.0	682.0	13.0							51.0	277.0				
5152	93	2020-04-06	C	76.0	526.0	43.0							20.0	125.0				
5153	93	2020-04-06	D	18.0	215.0	14.0							2.0	60.0				
5154	93	2020-04-06	E	64.0	420.0	58.0							3.0	95.0				
5155	94	2020-04-06	0	23.0	131.0	21.0	11.0	12.0	64.0	67.0	11.0	10.0	3.0	31.0	1.0	2.0	14.0	17.0
5156	94	2020-04-06	A		7.0									2.0				
5157	94	2020-04-06	B	7.0	48.0	7.0							3.0	14.0				
5158	94	2020-04-06	C	13.0	47.0	11.0								7.0				
5159	94	2020-04-06	D	1.0	12.0	1.0								3.0				
5160	94	2020-04-06	E	2.0	17.0	2.0								5.0				
5161	01	2020-04-07	0	11.0	141.0	5.0	8.0	3.0	65.0	76.0	3.0	2.0						
5162	01	2020-04-07	A	4.0	18.0													
5163	01	2020-04-07	B		54.0													
5164	01	2020-04-07	C	4.0	34.0	2.0												
5165	01	2020-04-07	D	1.0	12.0	1.0												
5166	01	2020-04-07	E	2.0	23.0	2.0												
5167	02	2020-04-07	0											81.0			30.0	51.0
5168	02	2020-04-07	A											6.0				
5169	02	2020-04-07	B											18.0				
5170	02	2020-04-07	C											25.0				
5171	02	2020-04-07	D											10.0				
5172	02	2020-04-07	E											22.0				
5173	03	2020-04-07	0	3.0	140.0	1.0	1.0	2.0	71.0	69.0		1.0						
5174	03	2020-04-07	A		30.0													
5175	03	2020-04-07	B	3.0	76.0	1.0												
5176	03	2020-04-07	C		24.0													
5177	03	2020-04-07	D		6.0													
5178	03	2020-04-07	E		4.0													
5179	04	2020-04-07	0	12.0	313.0	9.0	7.0	5.0	178.0	135.0	6.0	3.0						
5180	04	2020-04-07	A	2.0	43.0	1.0												
5181	04	2020-04-07	B	4.0	117.0	4.0												
5182	04	2020-04-07	C	2.0	79.0													
5183	04	2020-04-07	D	2.0	35.0	2.0												
5184	04	2020-04-07	E	2.0	39.0	2.0												
5185	06	2020-04-07	0	6.0	80.0	4.0	5.0	1.0	42.0	38.0	4.0							
5186	06	2020-04-07	A		20.0													
5187	06	2020-04-07	B	1.0	32.0													
5188	06	2020-04-07	C	2.0	18.0	1.0												
5189	06	2020-04-07	D	3.0	7.0	3.0												
5190	06	2020-04-07	E		3.0													
5191	07	2020-04-07	0		10.0				7.0	3.0								
5192	07	2020-04-07	A															
5193	07	2020-04-07	B		5.0													
5194	07	2020-04-07	C		4.0													
5195	07	2020-04-07	D															
5196	07	2020-04-07	E		1.0													
5197	08	2020-04-07	0		14.0				10.0	4.0								
5198	08	2020-04-07	A		1.0													
5199	08	2020-04-07	B		8.0													
5200	08	2020-04-07	C		2.0													
5201	08	2020-04-07	D		2.0													
5202	08	2020-04-07	E		1.0													
5203	11	2020-04-07	0	1054.0	4203.0	359.0	520.0	534.0	2213.0	1990.0	216.0	143.0	190.0	1029.0	78.0	112.0	420.0	609.0
5204	11	2020-04-07	A	11.0	520.0								9.0	128.0				
5205	11	2020-04-07	B	417.0	1633.0	52.0							78.0	405.0				
5206	11	2020-04-07	C	364.0	1134.0	113.0							59.0	222.0				
5207	11	2020-04-07	D	97.0	356.0	63.0							20.0	91.0				
5208	11	2020-04-07	E	165.0	560.0	131.0							23.0	177.0				
5209	24	2020-04-07	0	106.0	960.0	28.0	44.0	62.0	513.0	447.0	13.0	15.0	18.0	152.0	10.0	8.0	67.0	85.0
5210	24	2020-04-07	A	1.0	146.0									17.0				
5211	24	2020-04-07	B	32.0	279.0	6.0							8.0	76.0				
5212	24	2020-04-07	C	31.0	216.0	6.0							7.0	34.0				
5213	24	2020-04-07	D	12.0	99.0	6.0							2.0	9.0				
5214	24	2020-04-07	E	30.0	220.0	10.0							1.0	16.0				
5215	27	2020-04-07	0	182.0	1171.0	82.0	65.0	117.0	565.0	606.0	29.0	53.0	22.0	123.0	6.0	16.0	44.0	79.0
5216	27	2020-04-07	A	4.0	113.0	2.0							2.0	18.0				
5217	27	2020-04-07	B	58.0	366.0	9.0							11.0	47.0				
5218	27	2020-04-07	C	52.0	282.0	19.0							7.0	33.0				
5219	27	2020-04-07	D	20.0	137.0	13.0							1.0	9.0				
5220	27	2020-04-07	E	48.0	273.0	39.0							1.0	16.0				
5221	28	2020-04-07	0	81.0	1283.0	27.0	33.0	48.0	685.0	597.0	16.0	11.0	53.0	261.0	25.0	28.0	114.0	147.0
5222	28	2020-04-07	A	1.0	202.0								4.0	33.0				
5223	28	2020-04-07	B	30.0	422.0	8.0							35.0	136.0				
5224	28	2020-04-07	C	28.0	301.0	5.0							7.0	56.0				
5225	28	2020-04-07	D	11.0	146.0	6.0							4.0	13.0				
5226	28	2020-04-07	E	11.0	212.0	8.0							3.0	22.0				
5227	32	2020-04-07	0	250.0	1955.0	95.0	97.0	153.0	1017.0	938.0	38.0	57.0	68.0	447.0	33.0	35.0	212.0	235.0
5228	32	2020-04-07	A	2.0	281.0	1.0							4.0	73.0				
5229	32	2020-04-07	B	74.0	677.0	8.0							47.0	223.0				
5230	32	2020-04-07	C	82.0	461.0	30.0							16.0	96.0				
5231	32	2020-04-07	D	26.0	197.0	15.0							1.0	17.0				
5232	32	2020-04-07	E	66.0	339.0	41.0								33.0				
5233	44	2020-04-07	0	311.0	1867.0	161.0	152.0	159.0	903.0	963.0	94.0	67.0	77.0	479.0	33.0	43.0	212.0	266.0
5234	44	2020-04-07	A	3.0	232.0	2.0							2.0	63.0				
5235	44	2020-04-07	B	90.0	601.0	16.0							45.0	208.0				
5236	44	2020-04-07	C	102.0	438.0	44.0							23.0	108.0				
5237	44	2020-04-07	D	43.0	194.0	35.0							3.0	42.0				
5238	44	2020-04-07	E	73.0	402.0	64.0							4.0	56.0				
5239	52	2020-04-07	0	156.0	1072.0	74.0	76.0	80.0	574.0	498.0	41.0	33.0	41.0	301.0	15.0	25.0	126.0	174.0
5240	52	2020-04-07	A		163.0								8.0	51.0				
5241	52	2020-04-07	B	49.0	339.0	6.0							18.0	118.0				
5242	52	2020-04-07	C	52.0	281.0	24.0							9.0	51.0				
5243	52	2020-04-07	D	12.0	99.0	8.0							1.0	25.0				
5244	52	2020-04-07	E	43.0	190.0	36.0							5.0	55.0				
5245	53	2020-04-07	0	97.0	1151.0	50.0	43.0	54.0	560.0	590.0	24.0	26.0	14.0	212.0	7.0	7.0	98.0	114.0
5246	53	2020-04-07	A		164.0									19.0				
5247	53	2020-04-07	B	39.0	343.0	10.0							9.0	91.0				
5248	53	2020-04-07	C	32.0	280.0	18.0							2.0	48.0				
5249	53	2020-04-07	D	2.0	116.0								1.0	20.0				
5250	53	2020-04-07	E	24.0	248.0	22.0							2.0	34.0				
5251	75	2020-04-07	0	199.0	2190.0	111.0	92.0	107.0	1135.0	1055.0	60.0	51.0	83.0	755.0	31.0	52.0	346.0	409.0
5252	75	2020-04-07	A	2.0	254.0	2.0							7.0	111.0				
5253	75	2020-04-07	B	72.0	706.0	15.0							47.0	329.0				
5254	75	2020-04-07	C	45.0	482.0	22.0							19.0	160.0				
5255	75	2020-04-07	D	15.0	259.0	12.0							3.0	50.0				
5256	75	2020-04-07	E	65.0	489.0	60.0							7.0	105.0				
5257	76	2020-04-07	0	161.0	2073.0	83.0	78.0	83.0	1129.0	944.0	44.0	39.0	23.0	238.0	7.0	16.0	90.0	148.0
5258	76	2020-04-07	A	7.0	214.0	3.0							1.0	36.0				
5259	76	2020-04-07	B	59.0	764.0	15.0							16.0	130.0				
5260	76	2020-04-07	C	45.0	491.0	24.0							4.0	39.0				
5261	76	2020-04-07	D	13.0	212.0	10.0								11.0				
5262	76	2020-04-07	E	37.0	392.0	31.0							2.0	22.0				
5263	84	2020-04-07	0	358.0	2696.0	144.0	170.0	188.0	1375.0	1321.0	77.0	67.0	115.0	601.0	36.0	79.0	255.0	345.0
5264	84	2020-04-07	A	4.0	375.0	1.0							10.0	84.0				
5265	84	2020-04-07	B	110.0	870.0	11.0							59.0	247.0				
5266	84	2020-04-07	C	111.0	648.0	31.0							26.0	116.0				
5267	84	2020-04-07	D	47.0	324.0	31.0							7.0	38.0				
5268	84	2020-04-07	E	86.0	479.0	70.0							13.0	116.0				
5269	93	2020-04-07	0	220.0	2110.0	125.0	107.0	113.0	1076.0	1033.0	68.0	57.0	73.0	580.0	36.0	37.0	226.0	354.0
5270	93	2020-04-07	A	1.0	265.0								12.0	92.0				
5271	93	2020-04-07	B	68.0	703.0	22.0							33.0	197.0				
5272	93	2020-04-07	C	67.0	498.0	30.0							17.0	126.0				
5273	93	2020-04-07	D	37.0	241.0	29.0							5.0	55.0				
5274	93	2020-04-07	E	47.0	403.0	44.0							6.0	108.0				
5275	94	2020-04-07	0	21.0	124.0	17.0	7.0	14.0	64.0	60.0	5.0	12.0	7.0	30.0	3.0	4.0	11.0	19.0
5276	94	2020-04-07	A		11.0									2.0				
5277	94	2020-04-07	B	10.0	43.0	6.0							5.0	14.0				
5278	94	2020-04-07	C	5.0	34.0	5.0							2.0	11.0				
5279	94	2020-04-07	D	4.0	18.0	4.0								1.0				
5280	94	2020-04-07	E	2.0	18.0	2.0								2.0				
5281	01	2020-04-08	0	16.0	138.0	4.0	7.0	9.0	60.0	78.0	2.0	2.0						
5282	01	2020-04-08	A		17.0													
5283	01	2020-04-08	B	6.0	56.0													
5284	01	2020-04-08	C	5.0	31.0	1.0												
5285	01	2020-04-08	D	3.0	19.0	1.0												
5286	01	2020-04-08	E	2.0	15.0	2.0												
5287	02	2020-04-08	0										2.0	105.0	1.0	1.0	37.0	68.0
5288	02	2020-04-08	A											6.0				
5289	02	2020-04-08	B										1.0	41.0				
5290	02	2020-04-08	C											19.0				
5291	02	2020-04-08	D										1.0	13.0				
5292	02	2020-04-08	E											26.0				
5293	03	2020-04-08	0	1.0	150.0			1.0	87.0	63.0								
5294	03	2020-04-08	A		36.0													
5295	03	2020-04-08	B	1.0	73.0													
5296	03	2020-04-08	C		32.0													
5297	03	2020-04-08	D		4.0													
5298	03	2020-04-08	E		5.0													
