id	dep	date_pass	tranche_age	nb_pass_suspit	nb_pass_tot	nb_hospit	nb_pass_h	nb_pass_f	nb_pass_tot_h	nb_pass_tot_f	nb_hospit_h	nb_hospit_f	nb_acte	nb_acte_tot	nb_acte_h	nb_acte_f	nb_acte_tot_h	nb_acte_tot_f
28241	60	2020-01-10	D	5	9	5												
28242	60	2020-01-10	E	3	23	2												
28243	61	2020-01-10	0	10	127	1	2	8	54	73	0	1						
28244	61	2020-01-10	A	1	18	0												
28245	61	2020-01-10	B	6	40	0												
28246	61	2020-01-10	C	2	19	1												
28247	61	2020-01-10	D	1	19	0												
28248	61	2020-01-10	E	0	31	0												
28249	62	2020-01-10	0	22	339	3	10	12	181	158	0	3						
28250	62	2020-01-10	A	0	51	0												
28251	62	2020-01-10	B	7	121	0												
28252	62	2020-01-10	C	5	81	1												
28253	62	2020-01-10	D	3	25	0												
28254	62	2020-01-10	E	7	61	2												
28255	63	2020-01-10	0	11	114	4	7	4	63	51	2	2	6	66	1	5	25	41
28256	63	2020-01-10	A	0	29	0							0	6				
28257	63	2020-01-10	B	5	40	0							5	34				
28258	63	2020-01-10	C	2	15	0							0	10				
28259	63	2020-01-10	D	0	11	0							0	8				
28260	63	2020-01-10	E	4	19	4							1	8				
28261	64	2020-01-10	0	9	290	5	1	8	139	151	1	4	20	161	7	13	68	93
28262	64	2020-01-10	A	0	57	0							1	27				
28263	64	2020-01-10	B	2	76	0							11	55				
28264	64	2020-01-10	C	3	63	1							1	36				
28265	64	2020-01-10	D	1	32	1							4	20				
28266	64	2020-01-10	E	3	62	3							3	23				
28267	65	2020-01-10	0	2	49	1	0	2	20	29	0	1						
28268	65	2020-01-10	A	0	2	0												
28269	65	2020-01-10	B	0	13	0												
28270	65	2020-01-10	C	1	14	0												
28271	65	2020-01-10	D	1	5	1												
28272	65	2020-01-10	E	0	15	0												
28273	66	2020-01-10	0	9	219	3	3	6	96	123	2	1	2	71	0	2	29	42
28274	66	2020-01-10	A	0	27	0							0	16				
28275	66	2020-01-10	B	3	51	0							0	26				
28276	66	2020-01-10	C	5	63	2							1	12				
28277	66	2020-01-10	D	0	27	0							1	4				
28278	66	2020-01-10	E	1	51	1							0	13				
28279	67	2020-01-10	0	26	262	14	11	15	134	128	7	7	52	407	19	33	158	249
28280	67	2020-01-10	A	2	54	0							1	73				
28281	67	2020-01-10	B	6	86	2							18	151				
28282	67	2020-01-10	C	9	51	7							22	90				
28283	67	2020-01-10	D	4	27	2							4	37				
28284	67	2020-01-10	E	5	44	3							7	51				
28285	68	2020-01-10	0	27	223	11	16	11	103	120	9	2	16	122	5	11	58	64
28286	68	2020-01-10	A	0	43	0							0	25				
28287	68	2020-01-10	B	5	68	1							4	41				
28288	68	2020-01-10	C	12	42	4							4	24				
28289	68	2020-01-10	D	5	29	3							2	10				
28290	68	2020-01-10	E	5	41	3							6	22				
28291	69	2020-01-10	0	105	697	53	48	57	356	341	27	26	40	269	14	26	106	163
28292	69	2020-01-10	A	0	119	0							3	20				
28293	69	2020-01-10	B	32	252	5							17	114				
28294	69	2020-01-10	C	23	137	9							10	63				
28295	69	2020-01-10	D	16	64	11							3	19				
28296	69	2020-01-10	E	34	125	28							7	53				
28297	70	2020-01-10	0	17	76	9	5	12	37	39	2	7						
28298	70	2020-01-10	A	1	7	1												
28299	70	2020-01-10	B	2	19	0												
28300	70	2020-01-10	C	6	22	2												
28301	70	2020-01-10	D	2	8	1												
28302	70	2020-01-10	E	6	20	5												
28303	71	2020-01-10	0	61	257	30	20	41	115	142	16	14						
28304	71	2020-01-10	A	2	33	0												
28305	71	2020-01-10	B	17	79	6												
28306	71	2020-01-10	C	23	62	7												
28307	71	2020-01-10	D	7	21	7												
28308	71	2020-01-10	E	12	62	10												
28309	72	2020-01-10	0	40	241	20	19	21	135	106	10	10						
28310	72	2020-01-10	A	0	45	0												
28311	72	2020-01-10	B	10	63	3												
28312	72	2020-01-10	C	14	55	6												
28313	72	2020-01-10	D	7	28	5												
28314	72	2020-01-10	E	9	50	6												
28315	73	2020-01-10	0	11	104	7	5	6	49	55	4	3	8	43	2	6	15	28
28316	73	2020-01-10	A	0	6	0							0	4				
28317	73	2020-01-10	B	2	27	0							7	22				
28318	73	2020-01-10	C	4	32	2							0	9				
28319	73	2020-01-10	D	3	22	3							0	1				
28320	73	2020-01-10	E	2	17	2							1	7				
28321	74	2020-01-10	0	53	404	19	29	24	209	195	12	7	11	66	2	9	22	44
28322	74	2020-01-10	A	4	61	0							0	8				
28323	74	2020-01-10	B	18	132	3							4	29				
28324	74	2020-01-10	C	17	109	6							7	16				
28325	74	2020-01-10	D	6	43	4							0	3				
28326	74	2020-01-10	E	8	59	6							0	10				
28327	75	2020-01-10	0	260	888	94	114	144	470	416	49	45	60	428	26	34	168	260
28328	75	2020-01-10	A	2	101	2							2	45				
28329	75	2020-01-10	B	90	320	4							24	142				
28330	75	2020-01-10	C	92	223	24							17	103				
28331	75	2020-01-10	D	21	86	15							5	44				
28332	75	2020-01-10	E	55	158	49							12	90				
28333	76	2020-01-10	0	28	582	16	10	18	306	275	6	10	5	54	3	2	30	24
28334	76	2020-01-10	A	1	108	0							0	19				
28335	76	2020-01-10	B	6	206	4							4	23				
28336	76	2020-01-10	C	8	133	3							0	2				
28337	76	2020-01-10	D	5	51	2							1	1				
28338	76	2020-01-10	E	8	84	7							0	9				
28339	77	2020-01-10	0	50	344	28	21	29	188	156	17	11	12	112	6	6	39	72
28340	77	2020-01-10	A	1	48	1							1	29				
28341	77	2020-01-10	B	16	127	7							3	42				
28342	77	2020-01-10	C	15	91	7							7	29				
28343	77	2020-01-10	D	7	30	6							0	4				
28344	77	2020-01-10	E	11	48	7							1	8				
28345	78	2020-01-10	0	88	449	35	37	51	218	231	15	20	18	82	10	8	39	43
28346	78	2020-01-10	A	1	68	0							2	17				
28347	78	2020-01-10	B	37	164	3							9	23				
28348	78	2020-01-10	C	21	109	9							3	21				
28349	78	2020-01-10	D	5	36	4							0	6				
28350	78	2020-01-10	E	24	72	19							4	15				
28351	79	2020-01-10	0	8	155	1	1	7	86	69	0	1						
28352	79	2020-01-10	A	0	13	0												
28353	79	2020-01-10	B	8	49	1												
28354	79	2020-01-10	C	0	39	0												
28355	79	2020-01-10	D	0	12	0												
28356	79	2020-01-10	E	0	42	0												
28357	80	2020-01-10	0	28	271	14	15	13	128	143	9	5	25	107	15	10	56	51
28358	80	2020-01-10	A	0	42	0							5	13				
28359	80	2020-01-10	B	8	70	2							13	51				
28360	80	2020-01-10	C	6	65	2							3	23				
28361	80	2020-01-10	D	6	36	5							3	9				
28362	80	2020-01-10	E	8	58	5							1	11				
28363	81	2020-01-10	0	12	185	4	8	4	102	83	4	0						
28364	81	2020-01-10	A	0	17	0												
28365	81	2020-01-10	B	2	64	0												
28366	81	2020-01-10	C	7	41	1												
28367	81	2020-01-10	D	1	21	1												
28368	81	2020-01-10	E	2	42	2												
28369	82	2020-01-10	0	0	94	0	0	0	48	46	0	0						
28370	82	2020-01-10	A	0	13	0												
28371	82	2020-01-10	B	0	34	0												
28372	82	2020-01-10	C	0	25	0												
28373	82	2020-01-10	D	0	10	0												
28374	82	2020-01-10	E	0	12	0												
28375	83	2020-01-10	0	51	443	32	22	29	230	213	14	18	32	280	14	18	112	168
28376	83	2020-01-10	A	0	49	0							6	40				
28377	83	2020-01-10	B	15	125	10							11	87				
28378	83	2020-01-10	C	21	114	9							10	65				
28379	83	2020-01-10	D	6	46	4							3	35				
28380	83	2020-01-10	E	9	109	9							2	53				
28381	84	2020-01-10	0	16	257	6	6	10	129	128	2	4	0	15	0	0	5	10
28382	84	2020-01-10	A	0	33	0												
28383	84	2020-01-10	B	6	78	1							0	5				
28384	84	2020-01-10	C	4	54	0							0	3				
28385	84	2020-01-10	D	2	24	2							0	1				
28386	84	2020-01-10	E	4	68	3							0	6				
28387	85	2020-01-10	0	22	247	10	9	13	131	116	5	5						
28388	85	2020-01-10	A	2	29	1												
28389	85	2020-01-10	B	8	73	0												
28390	85	2020-01-10	C	7	51	4												
28391	85	2020-01-10	D	0	45	0												
28392	85	2020-01-10	E	5	49	5												
28393	86	2020-01-10	0	11	173	9	5	6	93	80	4	5						
28394	86	2020-01-10	A	0	37	0												
28395	86	2020-01-10	B	3	50	1												
28396	86	2020-01-10	C	2	37	2												
28397	86	2020-01-10	D	0	16	0												
28398	86	2020-01-10	E	6	33	6												
28399	87	2020-01-10	0	7	170	5	4	3	86	84	3	2	6	78	2	4	36	42
28400	87	2020-01-10	A	0	26	0							0	7				
28401	87	2020-01-10	B	1	55	1							4	37				
28402	87	2020-01-10	C	4	41	2							1	16				
28403	87	2020-01-10	D	1	20	1							0	6				
28404	87	2020-01-10	E	1	28	1							1	12				
28405	88	2020-01-10	0	44	175	17	15	29	78	97	5	12						
28406	88	2020-01-10	A	0	17	0												
28407	88	2020-01-10	B	11	38	0												
28408	88	2020-01-10	C	10	38	1												
28409	88	2020-01-10	D	7	26	4												
28410	88	2020-01-10	E	16	56	12												
28411	89	2020-01-10	0	30	230	8	20	10	130	100	4	4	10	48	7	3	21	27
28412	89	2020-01-10	A	0	35	0							0	5				
28413	89	2020-01-10	B	9	73	0							5	20				
28414	89	2020-01-10	C	13	60	4							5	13				
28415	89	2020-01-10	D	3	21	2							0	3				
28416	89	2020-01-10	E	5	41	2							0	7				
28417	90	2020-01-10	0	12	85	7	9	3	52	33	6	1						
28418	90	2020-01-10	A	0	4	0												
28419	90	2020-01-10	B	1	21	0												
28420	90	2020-01-10	C	4	22	2												
28421	90	2020-01-10	D	2	14	1												
28422	90	2020-01-10	E	5	24	4												
28423	91	2020-01-10	0	74	347	13	37	37	177	170	6	7	14	93	7	7	40	52
28424	91	2020-01-10	A	2	23	0							1	10				
28425	91	2020-01-10	B	23	155	0							3	29				
28426	91	2020-01-10	C	27	95	6							7	29				
28427	91	2020-01-10	D	10	28	3							0	8				
28428	91	2020-01-10	E	12	46	4							3	17				
28429	92	2020-01-10	0	84	503	32	35	49	252	251	15	17						
28430	92	2020-01-10	A	3	83	1												
28431	92	2020-01-10	B	29	171	3												
28432	92	2020-01-10	C	27	124	8												
28433	92	2020-01-10	D	11	45	8												
28434	92	2020-01-10	E	14	80	12												
28435	93	2020-01-10	0	131	574	38	80	51	327	247	23	15						
28436	93	2020-01-10	A	1	80	0												
28437	93	2020-01-10	B	51	230	5												
28438	93	2020-01-10	C	49	155	18												
28439	93	2020-01-10	D	12	48	5												
28440	93	2020-01-10	E	18	61	10												
28441	94	2020-01-10	0	143	651	73	77	66	353	297	42	31						
28442	94	2020-01-10	A	1	79	0												
28443	94	2020-01-10	B	48	232	10												
28444	94	2020-01-10	C	43	181	22												
28445	94	2020-01-10	D	19	67	16												
28446	94	2020-01-10	E	32	92	25												
28447	95	2020-01-10	0	151	528	58	73	78	261	267	34	24	17	150	9	8	64	86
28448	95	2020-01-10	A	3	87	1							1	32				
28449	95	2020-01-10	B	56	205	10							7	49				
28450	95	2020-01-10	C	60	131	21							3	28				
28451	95	2020-01-10	D	13	38	10							1	9				
28452	95	2020-01-10	E	19	67	16							5	32				
28453	971	2020-01-10	0	3	118	2	1	2	58	60	1	1						
28454	971	2020-01-10	A	0	21	0												
28455	971	2020-01-10	B	0	53	0												
28456	971	2020-01-10	C	1	22	0												
28457	971	2020-01-10	D	0	11	0												
28458	971	2020-01-10	E	2	11	2												
28459	972	2020-01-10	0										4	93	3	1	47	46
28460	972	2020-01-10	A										1	13				
28461	972	2020-01-10	B										1	28				
28462	972	2020-01-10	C										0	17				
28463	972	2020-01-10	D										0	19				
28464	972	2020-01-10	E										2	16				
28465	973	2020-01-10	0	2	145	2	1	1	69	76	1	1						
28466	973	2020-01-10	A	1	29	1												
28467	973	2020-01-10	B	0	84	0												
28468	973	2020-01-10	C	0	25	0												
28469	973	2020-01-10	D	1	5	1												
28470	973	2020-01-10	E	0	2	0												
28471	974	2020-01-10	0	11	313	5	9	2	184	129	4	1						
28472	974	2020-01-10	A	1	41	0												
28473	974	2020-01-10	B	3	101	2												
28474	974	2020-01-10	C	6	107	2												
28475	974	2020-01-10	D	0	28	0												
28476	974	2020-01-10	E	1	36	1												
28477	976	2020-01-10	0	12	72	3	8	4	36	36	3	0						
28478	976	2020-01-10	A	1	14	1												
28479	976	2020-01-10	B	5	30	0												
28480	976	2020-01-10	C	6	20	2												
28481	976	2020-01-10	D	0	8	0												
28482	976	2020-01-10	E															
28483	1	2020-01-11	0	17	180	4	5	12	92	88	1	3						
28484	1	2020-01-11	A	2	27	0												
28485	1	2020-01-11	B	6	73	1												
28486	1	2020-01-11	C	6	40	2												
28487	1	2020-01-11	D	3	18	1												
28488	1	2020-01-11	E	0	22	0												
28489	2	2020-01-11	0	43	236	15	22	21	130	106	7	8	11	162	4	7	69	93
28490	2	2020-01-11	A	0	34	0							1	25				
28491	2	2020-01-11	B	13	78	4							5	71				
28492	2	2020-01-11	C	18	59	3							1	32				
28493	2	2020-01-11	D	3	18	2							1	10				
28494	2	2020-01-11	E	9	47	6							3	22				
28495	3	2020-01-11	0	17	98	6	4	13	44	54	1	5						
28496	3	2020-01-11	A	0	6	0												
28497	3	2020-01-11	B	7	31	0												
28498	3	2020-01-11	C	4	19	0												
28499	3	2020-01-11	D	1	18	1												
28500	3	2020-01-11	E	5	24	5												
28501	4	2020-01-11	0	8	95	0	3	5	42	53	0	0						
28502	4	2020-01-11	A	0	9	0												
28503	4	2020-01-11	B	3	31	0												
28504	4	2020-01-11	C	4	32	0												
28505	4	2020-01-11	D	1	5	0												
28506	4	2020-01-11	E	0	18	0												
28507	5	2020-01-11	0	15	118	1	8	7	64	54	0	1						
28508	5	2020-01-11	A	2	15	0												
28509	5	2020-01-11	B	5	33	0												
28510	5	2020-01-11	C	4	35	1												
28511	5	2020-01-11	D	3	17	0												
28512	5	2020-01-11	E	1	18	0												
28513	6	2020-01-11	0	38	503	15	19	19	250	253	7	8	10	152	5	5	71	81
28514	6	2020-01-11	A	1	60	0							1	27				
28515	6	2020-01-11	B	14	177	5							3	44				
28516	6	2020-01-11	C	11	106	2							3	37				
28517	6	2020-01-11	D	3	59	3							3	22				
28518	6	2020-01-11	E	9	101	5							0	22				
28519	7	2020-01-11	0	10	107	3	4	6	51	56	2	1						
28520	7	2020-01-11	A	0	12	0												
28521	7	2020-01-11	B	7	43	1												
28522	7	2020-01-11	C	1	26	0												
28523	7	2020-01-11	D	0	13	0												
28524	7	2020-01-11	E	2	13	2												
28525	8	2020-01-11	0	5	119	2	4	1	69	50	2	0						
28526	8	2020-01-11	A	0	19	0												
28527	8	2020-01-11	B	2	36	0												
28528	8	2020-01-11	C	2	22	1												
28529	8	2020-01-11	D	0	16	0												
28530	8	2020-01-11	E	1	26	1												
28531	9	2020-01-11	0	2	68	0	1	1	38	30	0	0						
28532	9	2020-01-11	A	0	9	0												
28533	9	2020-01-11	B	2	29	0												
28534	9	2020-01-11	C	0	10	0												
28535	9	2020-01-11	D	0	10	0												
28536	9	2020-01-11	E	0	10	0												
28537	10	2020-01-11	0	11	102	11	6	5	52	50	6	5	9	94	3	6	45	49
28538	10	2020-01-11	A	0	9	0							0	13				
28539	10	2020-01-11	B	2	35	2							5	49				
28540	10	2020-01-11	C	2	25	2							2	14				
28541	10	2020-01-11	D	3	13	3							1	8				
28542	10	2020-01-11	E	4	20	4							1	10				
28543	11	2020-01-11	0	8	165	6	5	3	81	84	4	2						
28544	11	2020-01-11	A	0	13	0												
28545	11	2020-01-11	B	2	62	0												
28546	11	2020-01-11	C	0	41	0												
28547	11	2020-01-11	D	4	17	4												
28548	11	2020-01-11	E	2	32	2												
28549	12	2020-01-11	0	0	65	0	0	0	32	33	0	0						
28550	12	2020-01-11	A	0	12	0												
28551	12	2020-01-11	B	0	14	0												
28552	12	2020-01-11	C	0	12	0												
28553	12	2020-01-11	D	0	11	0												
28554	12	2020-01-11	E	0	16	0												
28555	13	2020-01-11	0	57	779	33	30	27	406	373	18	15	16	232	10	6	99	133
28556	13	2020-01-11	A	1	122	0							1	55				
28557	13	2020-01-11	B	12	261	4							7	72				
28558	13	2020-01-11	C	14	180	6							5	43				
28559	13	2020-01-11	D	11	74	10							2	22				
28560	13	2020-01-11	E	19	142	13							1	40				
28561	14	2020-01-11	0	17	264	6	5	12	139	125	3	3	25	225	12	13	90	135
28562	14	2020-01-11	A	0	40	0							1	45				
28563	14	2020-01-11	B	6	80	0							17	91				
28564	14	2020-01-11	C	5	61	2							5	33				
28565	14	2020-01-11	D	3	33	3							1	18				
28566	14	2020-01-11	E	3	50	1							1	38				
28567	15	2020-01-11	0	0	32	0	0	0	18	14	0	0						
28568	15	2020-01-11	A	0	2	0												
28569	15	2020-01-11	B	0	7	0												
28570	15	2020-01-11	C	0	16	0												
28571	15	2020-01-11	D	0	1	0												
28572	15	2020-01-11	E	0	6	0												
28573	16	2020-01-11	0	5	129	4	1	4	71	58	1	3						
28574	16	2020-01-11	A	0	10	0												
28575	16	2020-01-11	B	1	44	1												
28576	16	2020-01-11	C	1	30	0												
28577	16	2020-01-11	D	0	20	0												
28578	16	2020-01-11	E	3	25	3												
28579	17	2020-01-11	0	8	283	4	5	3	150	133	2	2	3	57	1	2	29	28
28580	17	2020-01-11	A	0	41	0							1	10				
28581	17	2020-01-11	B	2	92	1							0	17				
28582	17	2020-01-11	C	2	63	0							0	14				
28583	17	2020-01-11	D	0	38	0							0	5				
28584	17	2020-01-11	E	4	49	3							2	11				
28585	18	2020-01-11	0	34	100	0	12	22	42	58	0	0	12	89	5	7	42	47
28586	18	2020-01-11	A	1	9	0							0	10				
28587	18	2020-01-11	B	13	32	0							9	45				
28588	18	2020-01-11	C	9	18	0							2	19				
28589	18	2020-01-11	D	4	11	0							1	9				
28590	18	2020-01-11	E	7	30	0							0	6				
28591	19	2020-01-11	0	13	122	8	8	5	67	55	5	3						
28592	19	2020-01-11	A	0	14	0												
28593	19	2020-01-11	B	2	36	0												
28594	19	2020-01-11	C	3	31	1												
28595	19	2020-01-11	D	3	14	2												
28596	19	2020-01-11	E	5	27	5												
28597	21	2020-01-11	0	24	186	8	7	17	90	96	3	5	14	58	3	11	25	33
28598	21	2020-01-11	A	0	20	0							0	6				
28599	21	2020-01-11	B	9	62	0							9	31				
28600	21	2020-01-11	C	5	38	1							2	7				
28601	21	2020-01-11	D	3	26	1							3	6				
28602	21	2020-01-11	E	7	40	6							0	8				
28603	22	2020-01-11	0	10	138	9	5	5	78	60	4	5						
28604	22	2020-01-11	A	0	21	0												
28605	22	2020-01-11	B	2	32	1												
28606	22	2020-01-11	C	2	27	2												
28607	22	2020-01-11	D	1	22	1												
28608	22	2020-01-11	E	5	36	5												
28609	23	2020-01-11	0	4	66	4	3	1	35	31	3	1						
28610	23	2020-01-11	A	0	5	0												
28611	23	2020-01-11	B	0	25	0												
28612	23	2020-01-11	C	1	17	1												
28613	23	2020-01-11	D	1	8	1												
28614	23	2020-01-11	E	2	11	2												
28615	24	2020-01-11	0	9	129	7	4	5	67	62	4	3						
28616	24	2020-01-11	A	0	11	0												
28617	24	2020-01-11	B	1	37	1												
28618	24	2020-01-11	C	2	35	0												
28619	24	2020-01-11	D	1	9	1												
28620	24	2020-01-11	E	5	37	5												
28621	25	2020-01-11	0	15	149	9	10	5	76	73	7	2	11	96	5	6	39	57
28622	25	2020-01-11	A	0	21	0							1	11				
28623	25	2020-01-11	B	3	46	1							6	45				
28624	25	2020-01-11	C	7	35	3							3	21				
28625	25	2020-01-11	D	1	18	1							0	5				
28626	25	2020-01-11	E	4	29	4							1	14				
28627	26	2020-01-11	0	21	163	7	13	8	91	72	5	2						
28628	26	2020-01-11	A	0	29	0												
28629	26	2020-01-11	B	9	44	1												
28630	26	2020-01-11	C	7	43	1												
28631	26	2020-01-11	D	1	17	1												
28632	26	2020-01-11	E	4	30	4												
28633	27	2020-01-11	0	2	88	1	1	1	50	38	0	1						
28634	27	2020-01-11	A	0	9	0												
28635	27	2020-01-11	B	0	36	0												
28636	27	2020-01-11	C	0	23	0												
28637	27	2020-01-11	D	0	6	0												
28638	27	2020-01-11	E	2	14	1												
28639	28	2020-01-11	0	16	199	1	9	7	106	93	0	1						
28640	28	2020-01-11	A	0	25	0												
28641	28	2020-01-11	B	8	71	0												
28642	28	2020-01-11	C	5	52	0												
28643	28	2020-01-11	D	0	22	0												
28644	28	2020-01-11	E	3	29	1												
28645	29	2020-01-11	0	8	410	5	3	5	202	208	2	3	8	121	4	4	55	66
28646	29	2020-01-11	A	0	66	0							1	16				
28647	29	2020-01-11	B	2	116	0							4	46				
28648	29	2020-01-11	C	2	93	1							3	32				
28649	29	2020-01-11	D	1	56	1							0	19				
28650	29	2020-01-11	E	3	79	3							0	8				
28651	2	2020-01-11	0	0	42	0	0	0	26	16	0	0	6	47	4	2	18	29
28652	2	2020-01-11	A	0	6	0							0	8				
28653	2	2020-01-11	B	0	10	0							4	21				
28654	2	2020-01-11	C	0	9	0							1	6				
28655	2	2020-01-11	D	0	4	0							1	5				
28656	2	2020-01-11	E	0	13	0							0	7				
28657	2	2020-01-11	0	2	68	2	1	1	32	36	1	1						
28658	2	2020-01-11	A	0	5	0												
28659	2	2020-01-11	B	1	26	1												
28660	2	2020-01-11	C	1	18	1												
28661	2	2020-01-11	D	0	7	0												
28662	2	2020-01-11	E	0	12	0												
28663	30	2020-01-11	0	18	315	10	9	9	150	165	6	4	4	85	1	3	34	51
28664	30	2020-01-11	A	0	45	0							0	11				
28665	30	2020-01-11	B	7	113	3							3	31				
28666	30	2020-01-11	C	4	66	2							0	23				
28667	30	2020-01-11	D	1	31	1							0	5				
28668	30	2020-01-11	E	6	60	4							1	15				
28669	31	2020-01-11	0	47	501	29	18	29	249	252	11	18	13	149	7	6	68	81
28670	31	2020-01-11	A	7	94	1							1	18				
28671	31	2020-01-11	B	16	172	8							6	71				
28672	31	2020-01-11	C	8	108	5							4	29				
28673	31	2020-01-11	D	6	49	5							1	14				
28674	31	2020-01-11	E	10	78	10							1	17				
28675	32	2020-01-11	0	10	55	6	4	6	28	27	2	4						
28676	32	2020-01-11	A	0	6	0												
28677	32	2020-01-11	B	2	13	1												
28678	32	2020-01-11	C	3	14	1												
28679	32	2020-01-11	D	1	8	1												
28680	32	2020-01-11	E	4	14	3												
28681	33	2020-01-11	0	51	593	19	25	26	318	275	10	9	50	672	18	32	271	401
28682	33	2020-01-11	A	3	101	1							6	115				
28683	33	2020-01-11	B	15	177	1							32	277				
28684	33	2020-01-11	C	15	137	2							8	131				
28685	33	2020-01-11	D	3	66	1							2	37				
28686	33	2020-01-11	E	15	112	14							2	112				
28687	34	2020-01-11	0	20	501	9	6	14	262	239	4	5	7	82	4	3	35	47
28688	34	2020-01-11	A	0	71	0							1	20				
28689	34	2020-01-11	B	8	187	0							4	30				
28690	34	2020-01-11	C	5	110	2							2	18				
28691	34	2020-01-11	D	1	57	1							0	4				
28692	34	2020-01-11	E	6	76	6							0	10				
